Sample	salmon_version	samp_type	opt_type	quant_errors	num_libraries	library_types	frag_dist_length	frag_length_mean	frag_length_sd	seq_bias_correct	gc_bias_correct	num_bias_bins	mapping_type	keep_duplicates	num_valid_targets	num_decoy_targets	num_eq_classes	serialized_eq_classes	eq_class_properties	length_classes	index_seq_hash	index_name_hash	index_seq_hash512	index_name_hash512	index_decoy_seq_hash	index_decoy_name_hash	num_bootstraps	num_processed	num_mapped	num_decoy_fragments	num_dovetail_fragments	num_fragments_filtered_vm	num_alignments_below_threshold_for_mapped_fragments_vm	percent_mapped	call	start_time	end_time
trim_JJ1715_248_S73_R1_001	1.10.0	none	vb	[]	1	['ISR']	1001	190.77754423569783	103.4517547264885	False	True	4096	mapping	False	86774	0	244669	False	['range_factorized', 'gzipped']	[553, 826, 1654, 3040, 100228]	8265e19233c976854a2856310b12551f166fa5b44ab1f0d83a36230b7aaa7b75	56cae2b13a92308710cfc67b8db335604415a05589fa87c0efc6a2d267e0c324	fcc6dfb6bc12ab97bc313035978f58983cef3af6cafa51b44825da1f950808a55ba28c92264d85668527279c59ab7f918eb3b87b12231cb85006371a73308b83	1fd7433b70d62d34426b325f47bf64c9d107fc6310408a804f158e82e7a113c17052b70be374d2815fe0d36f049c26c60b4a5ce78e8caede2282d8032fa330c8	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0	31009917	21370819	0	173736	1881815	38267603	68.9160793303639	quant	Tue Feb 06 14:17:41 2024	Tue Feb 06 14:21:21 2024
trim_JJ1715_252_S74_R1_001	1.10.0	none	vb	[]	1	['ISR']	1001	196.98276129737505	100.63361345254845	False	True	4096	mapping	False	86774	0	267972	False	['range_factorized', 'gzipped']	[553, 826, 1654, 3040, 100228]	8265e19233c976854a2856310b12551f166fa5b44ab1f0d83a36230b7aaa7b75	56cae2b13a92308710cfc67b8db335604415a05589fa87c0efc6a2d267e0c324	fcc6dfb6bc12ab97bc313035978f58983cef3af6cafa51b44825da1f950808a55ba28c92264d85668527279c59ab7f918eb3b87b12231cb85006371a73308b83	1fd7433b70d62d34426b325f47bf64c9d107fc6310408a804f158e82e7a113c17052b70be374d2815fe0d36f049c26c60b4a5ce78e8caede2282d8032fa330c8	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0	31414944	22844473	0	173521	2023980	35372181	72.71849028284119	quant	Tue Feb 06 14:17:41 2024	Tue Feb 06 14:21:01 2024
trim_JJ1715_253_S63_R1_001	1.10.0	none	vb	[]	1	['ISR']	1001	184.69494361092978	86.82830803970104	False	True	4096	mapping	False	86774	0	204937	False	['range_factorized', 'gzipped']	[553, 826, 1654, 3040, 100228]	8265e19233c976854a2856310b12551f166fa5b44ab1f0d83a36230b7aaa7b75	56cae2b13a92308710cfc67b8db335604415a05589fa87c0efc6a2d267e0c324	fcc6dfb6bc12ab97bc313035978f58983cef3af6cafa51b44825da1f950808a55ba28c92264d85668527279c59ab7f918eb3b87b12231cb85006371a73308b83	1fd7433b70d62d34426b325f47bf64c9d107fc6310408a804f158e82e7a113c17052b70be374d2815fe0d36f049c26c60b4a5ce78e8caede2282d8032fa330c8	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0	25217817	16104902	0	142735	1530379	34632351	63.86318847503731	quant	Tue Feb 06 14:17:41 2024	Tue Feb 06 14:21:05 2024
trim_JJ1715_264_S86_R1_001	1.10.0	none	vb	[]	1	['ISR']	1001	189.46276310443756	110.22439357962406	False	True	4096	mapping	False	86774	0	252893	False	['range_factorized', 'gzipped']	[553, 826, 1654, 3040, 100228]	8265e19233c976854a2856310b12551f166fa5b44ab1f0d83a36230b7aaa7b75	56cae2b13a92308710cfc67b8db335604415a05589fa87c0efc6a2d267e0c324	fcc6dfb6bc12ab97bc313035978f58983cef3af6cafa51b44825da1f950808a55ba28c92264d85668527279c59ab7f918eb3b87b12231cb85006371a73308b83	1fd7433b70d62d34426b325f47bf64c9d107fc6310408a804f158e82e7a113c17052b70be374d2815fe0d36f049c26c60b4a5ce78e8caede2282d8032fa330c8	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0	30673193	21238367	0	175246	1805580	43193384	69.24080906738337	quant	Tue Feb 06 14:17:41 2024	Tue Feb 06 14:21:22 2024
trim_JJ1715_26_S89_R1_001	1.10.0	none	vb	[]	1	['ISR']	1001	136.75115241958616	67.70148919798976	False	True	4096	mapping	False	86774	0	142257	False	['range_factorized', 'gzipped']	[553, 826, 1654, 3040, 100228]	8265e19233c976854a2856310b12551f166fa5b44ab1f0d83a36230b7aaa7b75	56cae2b13a92308710cfc67b8db335604415a05589fa87c0efc6a2d267e0c324	fcc6dfb6bc12ab97bc313035978f58983cef3af6cafa51b44825da1f950808a55ba28c92264d85668527279c59ab7f918eb3b87b12231cb85006371a73308b83	1fd7433b70d62d34426b325f47bf64c9d107fc6310408a804f158e82e7a113c17052b70be374d2815fe0d36f049c26c60b4a5ce78e8caede2282d8032fa330c8	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0	29944353	15202087	0	340917	1722112	67609595	50.76779251166321	quant	Tue Feb 06 14:17:41 2024	Tue Feb 06 14:21:17 2024
trim_JJ1715_276_S88_R1_001	1.10.0	none	vb	[]	1	['ISR']	1001	156.68799876915912	71.15914659272643	False	True	4096	mapping	False	86774	0	175143	False	['range_factorized', 'gzipped']	[553, 826, 1654, 3040, 100228]	8265e19233c976854a2856310b12551f166fa5b44ab1f0d83a36230b7aaa7b75	56cae2b13a92308710cfc67b8db335604415a05589fa87c0efc6a2d267e0c324	fcc6dfb6bc12ab97bc313035978f58983cef3af6cafa51b44825da1f950808a55ba28c92264d85668527279c59ab7f918eb3b87b12231cb85006371a73308b83	1fd7433b70d62d34426b325f47bf64c9d107fc6310408a804f158e82e7a113c17052b70be374d2815fe0d36f049c26c60b4a5ce78e8caede2282d8032fa330c8	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0	23083159	14525631	0	217758	1515720	35947928	62.92739654914649	quant	Tue Feb 06 14:18:01 2024	Tue Feb 06 14:21:15 2024
trim_JJ1715_282_S66_R1_001	1.10.0	none	vb	[]	1	['ISR']	1001	179.17454114706334	104.96912361095508	False	True	4096	mapping	False	86774	0	250614	False	['range_factorized', 'gzipped']	[553, 826, 1654, 3040, 100228]	8265e19233c976854a2856310b12551f166fa5b44ab1f0d83a36230b7aaa7b75	56cae2b13a92308710cfc67b8db335604415a05589fa87c0efc6a2d267e0c324	fcc6dfb6bc12ab97bc313035978f58983cef3af6cafa51b44825da1f950808a55ba28c92264d85668527279c59ab7f918eb3b87b12231cb85006371a73308b83	1fd7433b70d62d34426b325f47bf64c9d107fc6310408a804f158e82e7a113c17052b70be374d2815fe0d36f049c26c60b4a5ce78e8caede2282d8032fa330c8	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0	32590695	23282395	0	194844	1714498	37465695	71.43878030216906	quant	Tue Feb 06 14:18:01 2024	Tue Feb 06 14:21:50 2024
trim_JJ1715_284_S71_R1_001	1.10.0	none	vb	[]	1	['ISR']	1001	169.60639729951038	95.13734769453913	False	True	4096	mapping	False	86774	0	225208	False	['range_factorized', 'gzipped']	[553, 826, 1654, 3040, 100228]	8265e19233c976854a2856310b12551f166fa5b44ab1f0d83a36230b7aaa7b75	56cae2b13a92308710cfc67b8db335604415a05589fa87c0efc6a2d267e0c324	fcc6dfb6bc12ab97bc313035978f58983cef3af6cafa51b44825da1f950808a55ba28c92264d85668527279c59ab7f918eb3b87b12231cb85006371a73308b83	1fd7433b70d62d34426b325f47bf64c9d107fc6310408a804f158e82e7a113c17052b70be374d2815fe0d36f049c26c60b4a5ce78e8caede2282d8032fa330c8	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0	31123003	22630877	0	188914	1703369	37107337	72.71431037679751	quant	Tue Feb 06 14:18:01 2024	Tue Feb 06 14:21:26 2024
trim_JJ1715_286_S72_R1_001	1.10.0	none	vb	[]	1	['ISR']	1001	132.34539555828368	61.87747546625381	False	True	4096	mapping	False	86774	0	146636	False	['range_factorized', 'gzipped']	[553, 826, 1654, 3040, 100228]	8265e19233c976854a2856310b12551f166fa5b44ab1f0d83a36230b7aaa7b75	56cae2b13a92308710cfc67b8db335604415a05589fa87c0efc6a2d267e0c324	fcc6dfb6bc12ab97bc313035978f58983cef3af6cafa51b44825da1f950808a55ba28c92264d85668527279c59ab7f918eb3b87b12231cb85006371a73308b83	1fd7433b70d62d34426b325f47bf64c9d107fc6310408a804f158e82e7a113c17052b70be374d2815fe0d36f049c26c60b4a5ce78e8caede2282d8032fa330c8	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0	27872074	16602598	0	351787	1657277	62296186	59.5671423662265	quant	Tue Feb 06 14:18:21 2024	Tue Feb 06 14:21:32 2024
trim_JJ1715_299_S84_R1_001	1.10.0	none	vb	[]	1	['ISR']	1001	174.52819609434536	99.1480609725464	False	True	4096	mapping	False	86774	0	231249	False	['range_factorized', 'gzipped']	[553, 826, 1654, 3040, 100228]	8265e19233c976854a2856310b12551f166fa5b44ab1f0d83a36230b7aaa7b75	56cae2b13a92308710cfc67b8db335604415a05589fa87c0efc6a2d267e0c324	fcc6dfb6bc12ab97bc313035978f58983cef3af6cafa51b44825da1f950808a55ba28c92264d85668527279c59ab7f918eb3b87b12231cb85006371a73308b83	1fd7433b70d62d34426b325f47bf64c9d107fc6310408a804f158e82e7a113c17052b70be374d2815fe0d36f049c26c60b4a5ce78e8caede2282d8032fa330c8	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0	29789105	20957807	0	166066	1890470	29696691	70.35393309063835	quant	Tue Feb 06 14:18:21 2024	Tue Feb 06 14:21:30 2024
trim_JJ1715_305_S92_R1_001	1.10.0	none	vb	[]	1	['ISR']	1001	156.30104624053388	73.40588970834195	False	True	4096	mapping	False	86774	0	186817	False	['range_factorized', 'gzipped']	[553, 826, 1654, 3040, 100228]	8265e19233c976854a2856310b12551f166fa5b44ab1f0d83a36230b7aaa7b75	56cae2b13a92308710cfc67b8db335604415a05589fa87c0efc6a2d267e0c324	fcc6dfb6bc12ab97bc313035978f58983cef3af6cafa51b44825da1f950808a55ba28c92264d85668527279c59ab7f918eb3b87b12231cb85006371a73308b83	1fd7433b70d62d34426b325f47bf64c9d107fc6310408a804f158e82e7a113c17052b70be374d2815fe0d36f049c26c60b4a5ce78e8caede2282d8032fa330c8	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0	39495881	25155402	0	358886	2685234	53236772	63.69120364728666	quant	Tue Feb 06 14:18:21 2024	Tue Feb 06 14:22:51 2024
trim_JJ1715_343_S33_R1_001	1.10.0	none	vb	[]	1	['ISR']	1001	181.8201548769145	109.85039364949512	False	True	4096	mapping	False	86774	0	268803	False	['range_factorized', 'gzipped']	[553, 826, 1654, 3040, 100228]	8265e19233c976854a2856310b12551f166fa5b44ab1f0d83a36230b7aaa7b75	56cae2b13a92308710cfc67b8db335604415a05589fa87c0efc6a2d267e0c324	fcc6dfb6bc12ab97bc313035978f58983cef3af6cafa51b44825da1f950808a55ba28c92264d85668527279c59ab7f918eb3b87b12231cb85006371a73308b83	1fd7433b70d62d34426b325f47bf64c9d107fc6310408a804f158e82e7a113c17052b70be374d2815fe0d36f049c26c60b4a5ce78e8caede2282d8032fa330c8	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0	36002933	26367967	0	204923	1809442	37897337	73.23838588372786	quant	Tue Feb 06 14:18:21 2024	Tue Feb 06 14:22:05 2024
trim_JJ1715_346_S83_R1_001	1.10.0	none	vb	[]	1	['ISR']	1001	164.58156208942646	103.4066168763746	False	True	4096	mapping	False	86774	0	235119	False	['range_factorized', 'gzipped']	[553, 826, 1654, 3040, 100228]	8265e19233c976854a2856310b12551f166fa5b44ab1f0d83a36230b7aaa7b75	56cae2b13a92308710cfc67b8db335604415a05589fa87c0efc6a2d267e0c324	fcc6dfb6bc12ab97bc313035978f58983cef3af6cafa51b44825da1f950808a55ba28c92264d85668527279c59ab7f918eb3b87b12231cb85006371a73308b83	1fd7433b70d62d34426b325f47bf64c9d107fc6310408a804f158e82e7a113c17052b70be374d2815fe0d36f049c26c60b4a5ce78e8caede2282d8032fa330c8	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0	32854969	23566110	0	204079	1601629	40909716	71.72768904453996	quant	Tue Feb 06 14:18:21 2024	Tue Feb 06 14:21:39 2024
trim_JJ1715_348_S11_R1_001	1.10.0	none	vb	[]	1	['ISR']	1001	149.0614225022651	91.70455042395882	False	True	4096	mapping	False	86774	0	223221	False	['range_factorized', 'gzipped']	[553, 826, 1654, 3040, 100228]	8265e19233c976854a2856310b12551f166fa5b44ab1f0d83a36230b7aaa7b75	56cae2b13a92308710cfc67b8db335604415a05589fa87c0efc6a2d267e0c324	fcc6dfb6bc12ab97bc313035978f58983cef3af6cafa51b44825da1f950808a55ba28c92264d85668527279c59ab7f918eb3b87b12231cb85006371a73308b83	1fd7433b70d62d34426b325f47bf64c9d107fc6310408a804f158e82e7a113c17052b70be374d2815fe0d36f049c26c60b4a5ce78e8caede2282d8032fa330c8	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0	35239558	25076040	0	235892	1546621	36101780	71.15878127642804	quant	Tue Feb 06 14:33:44 2024	Tue Feb 06 14:36:44 2024
trim_JJ1715_349_S19_R1_001	1.10.0	none	vb	[]	1	['ISR']	1001	195.25424453187384	101.82234547044591	False	True	4096	mapping	False	86774	0	272565	False	['range_factorized', 'gzipped']	[553, 826, 1654, 3040, 100228]	8265e19233c976854a2856310b12551f166fa5b44ab1f0d83a36230b7aaa7b75	56cae2b13a92308710cfc67b8db335604415a05589fa87c0efc6a2d267e0c324	fcc6dfb6bc12ab97bc313035978f58983cef3af6cafa51b44825da1f950808a55ba28c92264d85668527279c59ab7f918eb3b87b12231cb85006371a73308b83	1fd7433b70d62d34426b325f47bf64c9d107fc6310408a804f158e82e7a113c17052b70be374d2815fe0d36f049c26c60b4a5ce78e8caede2282d8032fa330c8	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0	33595887	24993436	0	188062	1993285	37729969	74.39433285389964	quant	Tue Feb 06 14:18:21 2024	Tue Feb 06 14:22:09 2024
trim_JJ1715_350_S22_R1_001	1.10.0	none	vb	[]	1	['ISR']	1001	142.99564858577304	87.56169146777684	False	True	4096	mapping	False	86774	0	220777	False	['range_factorized', 'gzipped']	[553, 826, 1654, 3040, 100228]	8265e19233c976854a2856310b12551f166fa5b44ab1f0d83a36230b7aaa7b75	56cae2b13a92308710cfc67b8db335604415a05589fa87c0efc6a2d267e0c324	fcc6dfb6bc12ab97bc313035978f58983cef3af6cafa51b44825da1f950808a55ba28c92264d85668527279c59ab7f918eb3b87b12231cb85006371a73308b83	1fd7433b70d62d34426b325f47bf64c9d107fc6310408a804f158e82e7a113c17052b70be374d2815fe0d36f049c26c60b4a5ce78e8caede2282d8032fa330c8	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0	33797222	22384616	0	236117	1646060	38738334	66.23211813089253	quant	Tue Feb 06 14:33:44 2024	Tue Feb 06 14:37:09 2024
trim_JJ1715_352_S3_R1_001	1.10.0	none	vb	[]	1	['ISR']	1001	123.13335140777646	63.03664240445929	False	True	4096	mapping	False	86774	0	171431	False	['range_factorized', 'gzipped']	[553, 826, 1654, 3040, 100228]	8265e19233c976854a2856310b12551f166fa5b44ab1f0d83a36230b7aaa7b75	56cae2b13a92308710cfc67b8db335604415a05589fa87c0efc6a2d267e0c324	fcc6dfb6bc12ab97bc313035978f58983cef3af6cafa51b44825da1f950808a55ba28c92264d85668527279c59ab7f918eb3b87b12231cb85006371a73308b83	1fd7433b70d62d34426b325f47bf64c9d107fc6310408a804f158e82e7a113c17052b70be374d2815fe0d36f049c26c60b4a5ce78e8caede2282d8032fa330c8	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0	32832664	17789040	0	505328	1929849	58959016	54.18092177960339	quant	Tue Feb 06 14:34:03 2024	Tue Feb 06 14:37:41 2024
trim_JJ1715_353_S91_R1_001	1.10.0	none	vb	[]	1	['ISR']	1001	165.53143634986316	73.33493686210612	False	True	4096	mapping	False	86774	0	172711	False	['range_factorized', 'gzipped']	[553, 826, 1654, 3040, 100228]	8265e19233c976854a2856310b12551f166fa5b44ab1f0d83a36230b7aaa7b75	56cae2b13a92308710cfc67b8db335604415a05589fa87c0efc6a2d267e0c324	fcc6dfb6bc12ab97bc313035978f58983cef3af6cafa51b44825da1f950808a55ba28c92264d85668527279c59ab7f918eb3b87b12231cb85006371a73308b83	1fd7433b70d62d34426b325f47bf64c9d107fc6310408a804f158e82e7a113c17052b70be374d2815fe0d36f049c26c60b4a5ce78e8caede2282d8032fa330c8	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0	39534756	28377767	0	329883	2657698	42229700	71.77928959521086	quant	Tue Feb 06 14:18:21 2024	Tue Feb 06 14:22:29 2024
trim_JJ1715_363_S69_R1_001	1.10.0	none	vb	[]	1	['ISR']	1001	180.3836767419679	108.33111147081674	False	True	4096	mapping	False	86774	0	251365	False	['range_factorized', 'gzipped']	[553, 826, 1654, 3040, 100228]	8265e19233c976854a2856310b12551f166fa5b44ab1f0d83a36230b7aaa7b75	56cae2b13a92308710cfc67b8db335604415a05589fa87c0efc6a2d267e0c324	fcc6dfb6bc12ab97bc313035978f58983cef3af6cafa51b44825da1f950808a55ba28c92264d85668527279c59ab7f918eb3b87b12231cb85006371a73308b83	1fd7433b70d62d34426b325f47bf64c9d107fc6310408a804f158e82e7a113c17052b70be374d2815fe0d36f049c26c60b4a5ce78e8caede2282d8032fa330c8	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0	33369666	23645953	0	200127	1827888	43046325	70.8606223388631	quant	Tue Feb 06 14:18:21 2024	Tue Feb 06 14:22:37 2024
trim_JJ1715_364_S68_R1_001	1.10.0	none	vb	[]	1	['ISR']	1001	183.5999557752911	99.72176979584461	False	True	4096	mapping	False	86774	0	241076	False	['range_factorized', 'gzipped']	[553, 826, 1654, 3040, 100228]	8265e19233c976854a2856310b12551f166fa5b44ab1f0d83a36230b7aaa7b75	56cae2b13a92308710cfc67b8db335604415a05589fa87c0efc6a2d267e0c324	fcc6dfb6bc12ab97bc313035978f58983cef3af6cafa51b44825da1f950808a55ba28c92264d85668527279c59ab7f918eb3b87b12231cb85006371a73308b83	1fd7433b70d62d34426b325f47bf64c9d107fc6310408a804f158e82e7a113c17052b70be374d2815fe0d36f049c26c60b4a5ce78e8caede2282d8032fa330c8	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0	30391415	22197485	0	167654	1765526	32528695	73.03866897938119	quant	Tue Feb 06 14:18:21 2024	Tue Feb 06 14:21:58 2024
trim_JJ1715_366_S40_R1_001	1.10.0	none	vb	[]	1	['ISR']	1001	164.82757978245633	105.4932113388396	False	True	4096	mapping	False	86774	0	236606	False	['range_factorized', 'gzipped']	[553, 826, 1654, 3040, 100228]	8265e19233c976854a2856310b12551f166fa5b44ab1f0d83a36230b7aaa7b75	56cae2b13a92308710cfc67b8db335604415a05589fa87c0efc6a2d267e0c324	fcc6dfb6bc12ab97bc313035978f58983cef3af6cafa51b44825da1f950808a55ba28c92264d85668527279c59ab7f918eb3b87b12231cb85006371a73308b83	1fd7433b70d62d34426b325f47bf64c9d107fc6310408a804f158e82e7a113c17052b70be374d2815fe0d36f049c26c60b4a5ce78e8caede2282d8032fa330c8	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0	32653069	23748368	0	179219	1580183	38747876	72.72935968132123	quant	Tue Feb 06 14:18:41 2024	Tue Feb 06 14:22:11 2024
trim_JJ1715_367_S41_R1_001	1.10.0	none	vb	[]	1	['ISR']	1001	170.5472426614989	85.65372962516534	False	True	4096	mapping	False	86774	0	242397	False	['range_factorized', 'gzipped']	[553, 826, 1654, 3040, 100228]	8265e19233c976854a2856310b12551f166fa5b44ab1f0d83a36230b7aaa7b75	56cae2b13a92308710cfc67b8db335604415a05589fa87c0efc6a2d267e0c324	fcc6dfb6bc12ab97bc313035978f58983cef3af6cafa51b44825da1f950808a55ba28c92264d85668527279c59ab7f918eb3b87b12231cb85006371a73308b83	1fd7433b70d62d34426b325f47bf64c9d107fc6310408a804f158e82e7a113c17052b70be374d2815fe0d36f049c26c60b4a5ce78e8caede2282d8032fa330c8	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0	28047876	21219725	0	198616	1547890	25766539	75.65537226419569	quant	Tue Feb 06 14:18:41 2024	Tue Feb 06 14:21:46 2024
trim_JJ1715_369_S6_R1_001	1.10.0	none	vb	[]	1	['ISR']	1001	166.6973365954699	92.89533664805202	False	True	4096	mapping	False	86774	0	230366	False	['range_factorized', 'gzipped']	[553, 826, 1654, 3040, 100228]	8265e19233c976854a2856310b12551f166fa5b44ab1f0d83a36230b7aaa7b75	56cae2b13a92308710cfc67b8db335604415a05589fa87c0efc6a2d267e0c324	fcc6dfb6bc12ab97bc313035978f58983cef3af6cafa51b44825da1f950808a55ba28c92264d85668527279c59ab7f918eb3b87b12231cb85006371a73308b83	1fd7433b70d62d34426b325f47bf64c9d107fc6310408a804f158e82e7a113c17052b70be374d2815fe0d36f049c26c60b4a5ce78e8caede2282d8032fa330c8	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0	31474458	20790820	0	287946	2119218	51355733	66.05616528805675	quant	Tue Feb 06 14:34:03 2024	Tue Feb 06 14:38:17 2024
trim_JJ1715_371_S90_R1_001	1.10.0	none	vb	[]	1	['ISR']	1001	173.68180387665	76.40212936141175	False	True	4096	mapping	False	86774	0	198091	False	['range_factorized', 'gzipped']	[553, 826, 1654, 3040, 100228]	8265e19233c976854a2856310b12551f166fa5b44ab1f0d83a36230b7aaa7b75	56cae2b13a92308710cfc67b8db335604415a05589fa87c0efc6a2d267e0c324	fcc6dfb6bc12ab97bc313035978f58983cef3af6cafa51b44825da1f950808a55ba28c92264d85668527279c59ab7f918eb3b87b12231cb85006371a73308b83	1fd7433b70d62d34426b325f47bf64c9d107fc6310408a804f158e82e7a113c17052b70be374d2815fe0d36f049c26c60b4a5ce78e8caede2282d8032fa330c8	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0	39637668	25703220	0	392735	2913008	73032412	64.84543944411664	quant	Tue Feb 06 14:18:40 2024	Tue Feb 06 14:23:55 2024
trim_JJ1715_373_S13_R1_001	1.10.0	none	vb	[]	1	['ISR']	1001	143.69140038291167	79.72360918822868	False	True	4096	mapping	False	86774	0	214586	False	['range_factorized', 'gzipped']	[553, 826, 1654, 3040, 100228]	8265e19233c976854a2856310b12551f166fa5b44ab1f0d83a36230b7aaa7b75	56cae2b13a92308710cfc67b8db335604415a05589fa87c0efc6a2d267e0c324	fcc6dfb6bc12ab97bc313035978f58983cef3af6cafa51b44825da1f950808a55ba28c92264d85668527279c59ab7f918eb3b87b12231cb85006371a73308b83	1fd7433b70d62d34426b325f47bf64c9d107fc6310408a804f158e82e7a113c17052b70be374d2815fe0d36f049c26c60b4a5ce78e8caede2282d8032fa330c8	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0	35690107	22486659	0	314700	1986101	50564630	63.005300040148384	quant	Tue Feb 06 14:34:22 2024	Tue Feb 06 14:38:09 2024
trim_JJ1715_375_S8_R1_001	1.10.0	none	vb	[]	1	['ISR']	1001	166.25103897814333	94.75775893572252	False	True	4096	mapping	False	86774	0	243114	False	['range_factorized', 'gzipped']	[553, 826, 1654, 3040, 100228]	8265e19233c976854a2856310b12551f166fa5b44ab1f0d83a36230b7aaa7b75	56cae2b13a92308710cfc67b8db335604415a05589fa87c0efc6a2d267e0c324	fcc6dfb6bc12ab97bc313035978f58983cef3af6cafa51b44825da1f950808a55ba28c92264d85668527279c59ab7f918eb3b87b12231cb85006371a73308b83	1fd7433b70d62d34426b325f47bf64c9d107fc6310408a804f158e82e7a113c17052b70be374d2815fe0d36f049c26c60b4a5ce78e8caede2282d8032fa330c8	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0	38402884	27931581	0	262589	1838610	41852648	72.7330296339202	quant	Tue Feb 06 14:34:40 2024	Tue Feb 06 14:38:29 2024
